longitude,latitude,housing_median_age,households,median_income,median_house_value
-120.81,35.19,14.0,632.0,37635.0,336200.0
-120.66,35.2,13.0,645.0,59676.0,380000.0
-120.7,35.14,17.0,932.0,35352.0,357800.0
-120.68,35.14,34.0,542.0,30938.0,245900.0
-120.63,35.13,16.0,619.0,17878.0,55000.0
-120.64,35.15,7.0,1197.0,48490.0,275000.0
-120.57,35.12,39.0,317.0,28824.0,195200.0
-120.57,35.11,18.0,552.0,35242.0,156800.0
-120.59,35.11,25.0,673.0,31550.0,205400.0
-120.6,35.12,22.0,593.0,34509.0,217700.0
-120.61,35.12,16.0,340.0,25792.0,163800.0
-120.59,35.12,27.0,610.0,21702.0,179700.0
-120.6,35.11,17.0,501.0,22625.0,153000.0
-120.59,35.11,20.0,611.0,35744.0,197800.0
-120.61,35.12,31.0,322.0,26974.0,165400.0
-120.61,35.13,16.0,701.0,27301.000000000004,190400.0
-120.61,35.12,12.0,720.0,29821.0,162000.0
-120.61,35.11,11.0,739.0,33062.0,158500.0
-120.65,35.12,19.0,548.0,29615.0,178100.0
-120.62,35.13,26.0,723.0,27128.0,209900.0
-120.62,35.11,18.0,509.0,20292.0,155800.0
-120.62,35.12,22.0,288.0,26550.0,160000.0
-120.66,35.1,19.0,269.0,21042.0,268300.0
-120.61,35.1,14.0,577.0,24003.0,142100.0
-120.61,35.1,17.0,592.0,30536.0,143600.0
-120.6,35.1,16.0,655.0,26875.0,178200.0
-120.61,35.06,13.0,380.0,46167.0,273100.0
-120.56,35.07,14.0,1036.0,33603.0,280200.0
-120.52,35.06,11.0,243.0,43611.00000000001,329700.0
-120.43,35.17,16.0,137.0,38510.0,315000.0
-120.57,35.18,16.0,809.0,40403.0,346100.0
-120.47,35.04,29.0,249.0,29375.0,144800.0
-120.5,35.03,10.0,1715.0,35682.0,277300.0
-120.48,35.02,17.0,492.0,29798.0,204800.0
-120.69,35.52,26.0,522.0,29250.0,181400.0
-120.68,35.51,17.0,293.0,43218.0,209100.0
-120.68,35.5,19.0,646.0,37672.0,173800.0
-120.67,35.5,15.0,545.0,32813.0,175000.0
-120.66,35.5,19.0,363.0,33125.0,163900.0
-120.66,35.49,17.0,885.0,28285.0,171300.0
-120.65,35.48,19.0,441.0,32250.0,166900.0
-120.64,35.46,6.0,1304.0,25437.0,146400.0
-120.69,35.49,16.0,429.0,41375.0,222400.0
-120.68,35.48,15.0,502.0,27798.0,205800.0
-120.67,35.48,18.0,416.0,33438.0,176100.0
-120.66,35.46,17.0,612.0,45179.0,225600.0
-120.7,35.55,10.0,671.0,35000.0,172100.0
-120.76,35.52,7.0,1653.0,36667.0,250600.0
-120.71,35.5,12.0,434.0,52508.0,292900.0
-120.56,35.48,12.0,615.0,50946.99999999999,267500.0
-119.93,35.2,29.0,264.0,30602.0,69800.0
-120.49,35.35,17.0,545.0,31641.0,158600.0
-120.65,35.41,15.0,1029.0,41875.0,261600.0
-120.64,35.47,8.0,97.0,21154.0,117200.0
-122.4,37.68,36.0,755.0,33816.0,253400.0
-122.4,37.68,41.0,459.0,41146.0,272200.0
-122.32,37.69,48.0,143.0,59660.0,315200.0
-122.41,37.7,23.0,382.0,24113.000000000004,214200.0
-122.42,37.71,44.0,478.0,36827.0,215300.0
-122.43,37.71,24.0,788.0,46098.0,290400.0
-122.43,37.7,19.0,348.0,47708.00000000001,281700.0
-122.44,37.7,6.0,608.0,49318.0,258100.0
-122.45,37.7,46.0,489.0,40125.0,230100.0
-122.45,37.71,50.0,286.0,45416.99999999999,233700.0
-122.45,37.71,49.0,423.0,47638.99999999999,251500.0
-122.45,37.7,16.0,1231.0,51788.0,267000.0
-122.46,37.7,37.0,261.0,35035.0,238600.0
-122.46,37.69,35.0,414.0,40833.00000000001,266700.0
-122.46,37.7,37.0,700.0,33214.0,243200.0
-122.47,37.7,45.0,666.0,36588.0,238600.0
-122.46,37.71,45.0,389.0,36500.0,239900.0
-122.46,37.7,42.0,203.0,38400.0,235900.0
-122.47,37.7,44.0,373.0,45340.99999999999,236500.0
-122.47,37.71,37.0,239.0,35000.0,224400.0
-122.46,37.71,39.0,445.0,31958.000000000004,232100.0
-122.48,37.7,33.0,1314.0,30490.0,307000.0
-122.48,37.71,39.0,615.0,51148.99999999999,314200.0
-122.48,37.71,29.0,152.0,61278.0,417600.0
-122.54,37.7,36.0,708.0,42472.0,292500.0
-122.49,37.67,35.0,842.0,46771.0,266400.0
-122.49,37.68,35.0,471.0,50659.0,238000.0
-122.49,37.67,29.0,696.0,52848.0,260300.0
-122.49,37.7,36.0,313.0,52811.0,287700.0
-122.49,37.69,36.0,265.0,45000.0,275600.0
-122.48,37.69,33.0,481.0,34492.0,264300.0
-122.49,37.69,35.0,430.0,49375.0,277000.0
-122.49,37.69,35.0,433.0,47391.0,272800.0
-122.47,37.7,47.0,136.0,37750.0,281300.0
-122.47,37.69,27.0,657.0,34490.0,239100.0
-122.48,37.69,42.0,546.0,44821.0,252400.0
-122.46,37.69,26.0,1100.0,34375.0,277700.0
-122.46,37.68,23.0,681.0,29413.0,229400.0
-122.47,37.69,35.0,425.0,35909.0,256100.0
-122.47,37.69,34.0,367.0,46447.0,304500.0
-122.47,37.68,31.0,738.0,45336.99999999999,306700.0
-122.48,37.68,31.0,645.0,55647.0,268700.0
-122.48,37.67,15.0,720.0,33906.0,303700.0
-122.48,37.67,31.0,464.0,51054.00000000001,294500.0
-122.48,37.67,14.0,945.0,29640.0,319700.0
-122.45,37.69,17.0,504.0,30625.0,87500.0
-122.45,37.67,35.0,97.0,44286.0,238600.0
-122.47,37.67,20.0,1002.0,55845.0,304300.0
-122.47,37.66,18.0,790.0,57535.0,297900.0
-122.46,37.67,16.0,1021.0,41303.0,146500.0
-122.46,37.66,15.0,1198.0,54221.0,284700.0
-122.46,37.65,21.0,491.0,52573.0,322900.0
-122.45,37.67,36.0,322.0,47813.0,246400.0
-122.45,37.66,35.0,493.0,53446.0,263300.0
-122.46,37.66,36.0,436.0,53398.0,260900.0
-122.45,37.66,36.0,916.0,47755.0,280700.0
-122.44,37.65,38.0,997.0,39722.0,276200.0
-122.43,37.66,29.0,770.0,43038.99999999999,278400.0
-122.44,37.66,21.0,1405.0,31927.0,252600.0
-122.44,37.66,36.0,275.0,47638.99999999999,265600.0
-122.44,37.67,35.0,384.0,44250.0,268400.0
-122.41,37.66,37.0,428.0,38438.0,250700.0
-122.42,37.66,41.0,409.0,47361.00000000001,302600.0
-122.42,37.66,28.0,602.0,49236.00000000001,273500.0
-122.42,37.66,36.0,140.0,41250.0,327600.0
-122.41,37.66,32.0,353.0,44750.0,246700.0
-122.41,37.66,34.0,294.0,30052.0,242500.0
-122.41,37.66,37.0,225.0,46102.99999999999,237500.0
-122.41,37.66,44.0,212.0,32833.0,233300.0
-122.41,37.65,32.0,817.0,35039.0,232400.0
-122.42,37.66,26.0,855.0,26631.0,244000.0
-122.43,37.66,43.0,377.0,45493.0,281500.0
-122.42,37.65,39.0,887.0,38565.0,239800.0
-122.43,37.64,42.0,771.0,42070.0,272700.0
-122.45,37.64,19.0,984.0,62497.99999999999,353300.0
-122.46,37.64,26.0,396.0,53922.0,353700.0
-122.46,37.65,16.0,1574.0,48096.0,262000.0
-122.46,37.64,17.0,666.0,45938.0,251200.0
-122.47,37.65,27.0,1605.0,46452.0,236200.0
-122.53,37.66,25.0,1451.0,54694.0,272400.0
-122.48,37.65,39.0,668.0,42593.0,227400.0
-122.49,37.63,31.0,618.0,51550.0,263900.0
-122.49,37.63,34.0,162.0,35250.0,254100.0
-122.49,37.63,31.0,297.0,32446.0,234600.0
-122.53,37.63,27.0,608.0,29087.0,228200.0
-122.47,37.61,34.0,834.0,54364.0,279300.0
-122.54,37.62,35.0,254.0,44286.0,262100.0
-122.49,37.59,35.0,484.0,51282.0,262500.0
-122.5,37.59,36.0,241.0,43541.99999999999,237500.0
-122.5,37.6,35.0,326.0,42500.0,241700.0
-122.55,37.59,31.0,225.0,41827.0,345500.0
-122.51,37.58,20.0,21.0,22375.0,450000.0
-122.49,37.6,33.0,660.0,40795.0,270600.0
-122.48,37.59,29.0,923.0,53991.0,273000.0
-122.48,37.57,34.0,814.0,45556.0,249000.0
-122.46,37.59,21.0,2082.0,57653.0,325800.0
-122.46,37.63,22.0,1310.0,50479.0,280400.0
-122.45,37.63,28.0,824.0,57480.0,302100.0
-122.44,37.63,35.0,964.0,47625.0,281300.0
-122.43,37.61,21.0,2428.0,41692.0,344500.0
-122.41,37.62,49.0,259.0,42500.0,284100.0
-122.41,37.61,46.0,577.0,38214.0,273600.0
-122.42,37.61,37.0,305.0,47000.0,341300.0
-122.42,37.62,39.0,246.0,63442.99999999999,324700.0
-122.42,37.62,40.0,282.0,44643.0,308100.0
-122.42,37.61,17.0,405.0,41513.0,137500.0
-122.42,37.63,46.0,333.0,34300.0,292900.0
-122.42,37.62,43.0,400.0,48295.0,319000.0
-122.42,37.62,36.0,159.0,48000.0,306800.0
-122.42,37.62,36.0,247.0,44090.99999999999,317900.0
-122.41,37.62,39.0,696.0,32216.0,242700.0
-122.4,37.62,32.0,911.0,31058.0,253000.0
-122.41,37.63,39.0,1046.0,26390.0,242500.0
-122.42,37.64,41.0,19.0,22250.0,212500.0
-122.43,37.63,15.0,901.0,35214.0,144200.0
-122.42,37.63,46.0,12.0,23750.0,275000.0
-122.41,37.63,37.0,287.0,42262.00000000001,228500.0
-122.41,37.63,35.0,217.0,30000.0,229100.0
-122.4,37.62,44.0,335.0,40237.99999999999,224200.0
-122.41,37.64,38.0,247.0,44464.0,215400.0
-122.38,37.6,33.0,566.0,33632.0,265100.0
-122.41,37.61,42.0,255.0,57398.0,336400.0
-122.41,37.61,43.0,300.0,47381.0,347400.0
-122.41,37.6,31.0,817.0,41364.0,412000.0
-122.42,37.6,34.0,563.0,58783.0,405100.0
-122.41,37.59,34.0,621.0,62946.0,450000.0
-122.41,37.59,40.0,356.0,56493.0,422400.0
-122.4,37.6,30.0,1074.0,35817.0,369300.0
-122.4,37.6,52.0,210.0,62210.0,420300.0
-122.39,37.6,44.0,379.0,46520.0,387100.0
-122.4,37.59,22.0,479.0,62306.0,500001.0
-122.38,37.59,31.0,788.0,30744.0,457700.0
-122.38,37.59,44.0,317.0,46628.0,459200.0
-122.39,37.58,36.0,892.0,78997.0,500001.0
-122.39,37.59,33.0,303.0,60374.0,500001.0
-122.39,37.57,35.0,76.0,64865.00000000001,450000.0
-122.37,37.6,26.0,3.0,50480.0,350000.0
-122.37,37.59,39.0,1113.0,34412.0,353800.0
-122.38,37.59,49.0,270.0,57836.99999999999,378100.0
-122.37,37.59,52.0,376.0,57245.0,500000.0
-122.37,37.58,52.0,357.0,44000.0,500000.0
-122.38,37.58,52.0,243.0,84704.0,500001.0
-122.38,37.58,52.0,303.0,64710.0,500001.0
-122.36,37.58,52.0,571.0,50756.0,374200.0
-122.36,37.58,37.0,692.0,40987.0,434000.0
-122.37,37.58,43.0,428.0,47404.0,500001.0
-122.37,37.58,52.0,276.0,45486.00000000001,500001.0
-122.34,37.59,44.0,288.0,56205.99999999999,386400.0
-122.33,37.58,40.0,425.0,47916.99999999999,359900.0
-122.34,37.58,50.0,698.0,38413.0,372200.0
-122.35,37.58,52.0,471.0,40855.0,410800.0
-122.36,37.59,20.0,718.0,35125.0,350600.0
-122.35,37.58,30.0,1536.0,33469.0,345000.0
-122.35,37.58,26.0,231.0,28393.0,375000.0
-122.34,37.57,39.0,555.0,42407.0,433800.0
-122.35,37.57,52.0,308.0,49700.0,500001.0
-122.37,37.58,34.0,279.0,124291.0,500001.0
-122.36,37.57,35.0,207.0,107339.0,500001.0
-122.36,37.56,32.0,511.0,150001.0,500001.0
-122.37,37.56,21.0,846.0,116833.0,500001.0
-122.34,37.55,25.0,504.0,133913.0,500001.0
-122.36,37.54,23.0,700.0,101675.0,500001.0
-122.35,37.56,52.0,201.0,144219.0,500001.0
-122.34,37.57,52.0,374.0,70422.0,500001.0
-122.34,37.57,52.0,359.0,82598.0,500001.0
-122.35,37.57,52.0,274.0,104286.0,500001.0
-122.34,37.57,28.0,846.0,39728.0,300000.0
-122.33,37.57,43.0,606.0,31111.0,318400.0
-122.33,37.57,27.0,896.0,34333.0,290000.0
-122.33,37.58,27.0,1447.0,34836.0,287900.0
-122.31,37.6,34.0,656.0,36811.0,273000.0
-122.31,37.58,44.0,424.0,39696.0,258300.0
-122.31,37.57,45.0,251.0,41875.0,267300.0
-122.33,37.58,43.0,401.0,27474.0,233100.0
-122.32,37.57,33.0,793.0,32285.0,234800.0
-122.31,37.57,42.0,629.0,37422.0,292600.0
-122.32,37.56,44.0,194.0,28571.0,250000.0
-122.33,37.57,20.0,597.0,36250.0,283300.0
-122.32,37.56,9.0,243.0,38317.0,237500.0
-122.33,37.56,34.0,1496.0,34902.0,500001.0
-122.32,37.56,49.0,288.0,55490.00000000001,500001.0
-122.33,37.56,50.0,251.0,100743.0,500001.0
-122.32,37.55,50.0,410.0,46406.0,500001.0
-122.33,37.55,51.0,309.0,93694.0,500001.0
-122.34,37.55,44.0,324.0,69533.0,500001.0
-122.31,37.56,52.0,482.0,39688.0,356900.0
-122.31,37.55,52.0,166.0,32500.0,296400.0
-122.32,37.55,46.0,263.0,48068.0,369700.0
-122.32,37.55,44.0,370.0,44583.00000000001,397100.0
-122.33,37.55,33.0,319.0,61349.0,500001.0
-122.32,37.54,34.0,656.0,50774.0,407200.0
-122.34,37.53,27.0,458.0,73081.0,464600.0
-122.35,37.53,27.0,319.0,77743.0,453100.0
-122.34,37.52,34.0,550.0,66959.0,411200.0
-122.33,37.53,25.0,352.0,40416.99999999999,458500.0
-122.32,37.52,17.0,1032.0,63892.0,480800.0
-122.3,37.53,37.0,221.0,54351.0,376600.0
-122.3,37.53,40.0,306.0,60000.0,384200.0
-122.3,37.53,38.0,157.0,53261.0,376800.0
-122.31,37.52,35.0,262.0,68336.0,457200.0
-122.31,37.53,39.0,185.0,59539.0,379100.0
-122.3,37.54,39.0,987.0,29405.0,340500.0
-122.3,37.53,43.0,371.0,45115.99999999999,337800.0
-122.29,37.53,41.0,215.0,50119.99999999999,368200.0
-122.31,37.54,45.0,205.0,55390.0,396900.0
-122.31,37.54,46.0,402.0,47500.0,388200.0
-122.32,37.53,39.0,443.0,57790.0,387100.0
-122.31,37.55,27.0,851.0,39722.0,354100.0
-122.31,37.54,49.0,284.0,41630.0,393800.0
-122.31,37.54,38.0,417.0,40726.00000000001,385400.0
-122.31,37.54,42.0,247.0,31842.0,352800.0
-122.3,37.55,35.0,715.0,39833.0,342800.0
-122.31,37.55,45.0,139.0,26159.0,272900.0
-122.31,37.56,45.0,314.0,42955.0,309700.0
-122.31,37.56,36.0,337.0,47916.99999999999,316000.0
-122.31,37.56,45.0,318.0,49013.0,330100.0
-122.31,37.56,40.0,297.0,33200.0,292900.0
-122.31,37.57,37.0,331.0,40000.0,273700.0
-122.31,37.57,31.0,394.0,46371.0,271100.0
-122.3,37.57,36.0,370.0,50330.0,270900.0
-122.3,37.56,37.0,382.0,47344.0,271800.0
-122.3,37.57,36.0,403.0,47916.99999999999,276100.0
-122.29,37.56,34.0,291.0,53682.99999999999,339400.0
-122.3,37.56,36.0,227.0,55381.0,282000.0
-122.29,37.56,36.0,139.0,58221.0,289400.0
-122.3,37.56,35.0,333.0,55184.0,274800.0
-122.29,37.56,12.0,1390.0,50353.0,305800.0
-122.26,37.55,17.0,807.0,59572.0,443800.0
-122.26,37.55,17.0,408.0,47045.0,500001.0
-122.27,37.55,16.0,763.0,67474.0,338200.0
-122.26,37.54,16.0,318.0,72477.0,376000.0
-122.27,37.55,15.0,284.0,81221.0,483300.0
-122.28,37.55,17.0,630.0,61228.0,375700.0
-122.27,37.56,5.0,1073.0,56936.0,322200.0
-122.26,37.54,13.0,195.0,53247.0,327800.0
-122.26,37.54,5.0,453.0,91415.0,500001.0
-122.26,37.54,5.0,376.0,69635.0,417300.0
-122.27,37.54,5.0,394.0,60350.0,438800.0
-122.27,37.54,16.0,557.0,73644.0,419700.0
-122.27,37.54,15.0,306.0,89083.0,500001.0
-122.26,37.56,23.0,1298.0,56683.0,391000.0
-122.26,37.57,23.0,1198.0,65948.0,404000.0
-122.25,37.56,19.0,1338.0,56396.0,430300.0
-122.29,37.55,27.0,866.0,43900.0,270100.0
-122.28,37.54,24.0,1268.0,39699.0,293200.0
-122.29,37.54,43.0,449.0,49090.99999999999,293200.0
-122.28,37.54,37.0,177.0,51701.0,294200.0
-122.29,37.54,39.0,291.0,50081.0,298100.0
-122.29,37.54,41.0,349.0,49464.0,282400.0
-122.29,37.53,35.0,504.0,30278.0,310600.0
-122.28,37.53,15.0,1098.0,48047.00000000001,438000.0
-122.27,37.53,43.0,254.0,35000.0,267400.0
-122.28,37.53,25.0,958.0,35445.0,286700.0
-122.29,37.52,33.0,771.0,53506.0,388100.0
-122.28,37.52,27.0,577.0,40801.0,397800.0
-122.29,37.52,38.0,615.0,68787.0,386800.0
-122.3,37.52,38.0,395.0,55902.0,417000.0
-122.3,37.51,35.0,404.0,54322.0,391000.0
-122.3,37.52,32.0,342.0,81039.0,382200.0
-122.31,37.52,24.0,354.0,77364.0,435800.0
-122.32,37.52,26.0,578.0,84693.0,419200.0
-122.31,37.5,22.0,2952.0,43939.0,491200.0
-122.27,37.51,36.0,237.0,58964.0,414800.0
-122.26,37.52,34.0,157.0,30833.0,256300.0
-122.26,37.51,46.0,136.0,53263.99999999999,258100.0
-122.25,37.51,45.0,180.0,48381.99999999999,289400.0
-122.25,37.5,44.0,73.0,47708.00000000001,253800.0
-122.27,37.51,39.0,761.0,45075.0,364900.0
-122.26,37.51,29.0,1025.0,27075.0,323800.0
-122.26,37.5,24.0,507.0,36111.0,341500.0
-122.26,37.5,52.0,186.0,37045.0,360500.0
-122.25,37.5,45.0,329.0,49500.0,345000.0
-122.25,37.49,43.0,461.0,42240.0,349600.0
-122.25,37.49,40.0,510.0,46365.99999999999,395500.0
-122.25,37.49,44.0,735.0,61420.0,394700.0
-122.28,37.5,33.0,957.0,74787.0,431300.0
-122.28,37.49,25.0,1049.0,65475.0,500001.0
-122.28,37.49,29.0,627.0,69120.0,457200.0
-122.27,37.48,26.0,524.0,85184.0,500001.0
-122.29,37.48,15.0,831.0,74678.0,500001.0
-122.27,37.47,44.0,477.0,67058.0,495900.0
-122.26,37.46,26.0,728.0,70001.0,500001.0
-122.28,37.47,44.0,99.0,68879.0,500001.0
-122.24,37.47,41.0,171.0,51071.0,314100.0
-122.25,37.48,37.0,608.0,50862.99999999999,440300.0
-122.25,37.47,38.0,103.0,54688.0,305000.0
-122.25,37.47,35.0,487.0,59062.0,383200.0
-122.25,37.48,45.0,400.0,71621.0,500001.0
-122.24,37.48,45.0,668.0,48966.0,362100.0
-122.24,37.48,47.0,407.0,62154.0,362700.0
-122.24,37.49,30.0,594.0,37463.0,427600.0
-122.24,37.49,38.0,909.0,38684.0,265600.0
-122.21,37.48,39.0,370.0,28482.0,247200.0
-122.23,37.49,11.0,345.0,23333.0,241700.0
-122.22,37.48,47.0,724.0,28058.0,229500.0
-122.22,37.48,34.0,558.0,25600.0,250000.0
-122.24,37.49,19.0,102.0,25833.0,500001.0
-122.24,37.55,3.0,975.0,67413.0,435900.0
-122.25,37.53,16.0,623.0,76864.0,422500.0
-122.26,37.53,4.0,907.0,62007.0,311800.0
-122.21,37.52,18.0,851.0,27399.0,87500.0
-122.19,37.48,35.0,1597.0,41776.0,265300.0
-122.21,37.48,37.0,335.0,30147.0,218100.0
-122.2,37.48,41.0,140.0,51654.0,233600.0
-122.19,37.48,45.0,173.0,42708.00000000001,267000.0
-122.19,37.48,38.0,292.0,45568.0,286900.0
-122.19,37.47,44.0,301.0,48068.0,312300.0
-122.2,37.47,44.0,362.0,42083.00000000001,278200.0
-122.2,37.47,37.0,267.0,31989.0,320800.0
-122.2,37.47,37.0,331.0,28258.0,232800.0
-122.21,37.47,33.0,334.0,29200.0,202800.0
-122.21,37.47,43.0,175.0,32708.0,255300.0
-122.22,37.47,23.0,1743.0,33268.0,322800.0
-122.22,37.47,28.0,1549.0,31864.0,272800.0
-122.23,37.48,33.0,717.0,33015.0,267700.0
-122.23,37.47,39.0,1265.0,36230.0,276600.0
-122.23,37.48,38.0,388.0,27969.0,298400.0
-122.24,37.47,35.0,436.0,45556.0,318600.0
-122.24,37.47,36.0,432.0,39290.0,303100.0
-122.23,37.46,33.0,427.0,42232.0,363700.0
-122.23,37.46,26.0,933.0,44166.99999999999,333800.0
-122.24,37.46,36.0,845.0,61043.0,343500.0
-122.26,37.45,17.0,421.0,59285.0,496000.0
-122.23,37.46,36.0,1075.0,56628.99999999999,343600.0
-122.22,37.46,37.0,502.0,43214.0,342700.0
-122.23,37.45,34.0,660.0,50457.0,395100.0
-122.23,37.45,29.0,246.0,77932.0,469900.0
-122.22,37.46,13.0,504.0,60255.0,409300.0
-122.2,37.46,40.0,209.0,98892.0,500001.0
-122.2,37.44,31.0,247.0,150001.0,500001.0
-122.22,37.44,32.0,484.0,150001.0,500001.0
-122.21,37.46,40.0,207.0,150001.0,500001.0
-122.18,37.46,40.0,258.0,150001.0,500001.0
-122.2,37.47,40.0,365.0,99025.0,500001.0
-122.18,37.47,37.0,327.0,133670.0,500001.0
-122.16,37.47,44.0,414.0,53970.0,341700.0
-122.17,37.48,39.0,408.0,59629.0,352700.0
-122.16,37.47,33.0,852.0,26506.0,162600.0
-122.16,37.48,36.0,457.0,23769.0,157300.0
-122.14,37.48,36.0,239.0,40039.0,148900.0
-122.14,37.47,36.0,373.0,37917.0,160600.0
-122.13,37.47,25.0,371.0,50893.0,173400.0
-122.13,37.46,37.0,323.0,25294.0,159400.0
-122.13,37.46,35.0,287.0,37312.0,159600.0
-122.12,37.45,38.0,287.0,20096.0,155700.0
-122.13,37.46,31.0,511.0,32642.000000000004,185600.0
-122.13,37.47,30.0,301.0,49830.0,166700.0
-122.14,37.47,37.0,705.0,28868.0,156600.0
-122.15,37.47,37.0,417.0,27993.0,145500.0
-122.15,37.47,38.0,316.0,30521.0,151500.0
-122.15,37.46,30.0,1147.0,36712.0,308600.0
-122.14,37.46,27.0,1763.0,24375.0,189000.0
-122.15,37.47,39.0,242.0,56407.0,326400.0
-122.16,37.46,45.0,366.0,62270.0,417800.0
-122.16,37.45,50.0,42.0,76129.0,412500.0
-122.16,37.46,32.0,733.0,42667.0,410200.0
-122.17,37.46,47.0,282.0,94590.0,500001.0
-122.19,37.46,34.0,1138.0,41985.0,500001.0
-122.17,37.45,33.0,378.0,44531.0,500001.0
-122.17,37.45,35.0,232.0,51994.99999999999,500001.0
-122.18,37.45,43.0,385.0,44688.0,460200.0
-122.18,37.45,37.0,1264.0,40000.0,394300.0
-122.19,37.45,18.0,439.0,51032.0,464600.0
-122.18,37.44,44.0,346.0,82436.0,500001.0
-122.19,37.44,38.0,465.0,93198.0,500001.0
-122.19,37.44,39.0,631.0,89955.0,500001.0
-122.2,37.43,38.0,532.0,73681.0,500001.0
-122.21,37.44,35.0,199.0,46908.0,500001.0
-122.2,37.43,40.0,417.0,52421.0,444500.0
-122.19,37.43,39.0,406.0,66136.0,472800.0
-122.2,37.43,22.0,655.0,52391.0,500001.0
-122.21,37.43,33.0,271.0,86963.00000000001,500001.0
-122.21,37.43,23.0,888.0,57211.0,500001.0
-122.23,37.42,16.0,300.0,74542.0,500001.0
-122.19,37.42,47.0,116.0,84375.0,500001.0
-122.21,37.43,20.0,146.0,97796.0,500001.0
-122.21,37.42,28.0,79.0,119666.0,500001.0
-122.2,37.4,37.0,192.0,82782.0,500001.0
-122.2,37.4,30.0,324.0,100481.0,500001.0
-122.21,37.38,28.0,559.0,113176.0,500001.0
-122.2,37.35,17.0,424.0,132986.0,500001.0
-122.21,37.37,34.0,223.0,82883.0,500001.0
-122.22,37.37,26.0,218.0,51830.99999999999,350000.0
-122.22,37.36,34.0,242.0,87382.00000000001,500001.0
-122.22,37.4,32.0,283.0,150001.0,500001.0
-122.25,37.45,34.0,369.0,102811.0,500001.0
-122.27,37.45,41.0,153.0,63823.99999999999,500001.0
-122.24,37.43,36.0,377.0,76520.0,500001.0
-122.27,37.43,33.0,215.0,150001.0,500001.0
-122.25,37.39,33.0,53.0,106514.0,500001.0
-122.26,37.38,28.0,154.0,78633.0,500001.0
-122.29,37.41,30.0,798.0,106868.0,500001.0
-122.46,37.51,23.0,149.0,56285.99999999999,411300.0
-122.47,37.5,18.0,381.0,48750.0,334600.0
-122.47,37.5,25.0,195.0,31937.000000000004,319200.0
-122.48,37.51,22.0,270.0,47577.99999999999,318500.0
-122.47,37.51,15.0,774.0,67606.0,364300.0
-122.44,37.52,16.0,1148.0,59919.0,345100.0
-122.53,37.5,19.0,805.0,61896.00000000001,331100.0
-122.49,37.54,15.0,535.0,63256.0,368000.0
-122.5,37.51,11.0,124.0,82364.0,371800.0
-122.43,37.43,17.0,1989.0,48404.99999999999,354300.0
-122.34,37.46,21.0,277.0,74390.0,500001.0
-122.38,37.34,33.0,161.0,77773.0,456300.0
-122.27,37.32,37.0,507.0,53951.0,277700.0
-122.27,37.24,30.0,502.0,51002.0,319400.0
-122.38,37.18,52.0,220.0,33047.0,286100.0
-119.77,34.44,24.0,1294.0,24717.0,295300.0
-119.78,34.45,9.0,220.0,42109.0,450000.0
-119.79,34.45,24.0,380.0,58635.0,348700.0
-119.75,34.45,26.0,618.0,41375.0,395000.0
-119.75,34.44,28.0,251.0,18432.0,327300.0
-119.76,34.44,28.0,548.0,24701.0,290900.0
-119.78,34.48,21.0,328.0,79248.0,500001.0
-119.73,34.43,35.0,631.0,45278.0,340400.0
-119.74,34.44,26.0,950.0,34047.0,294500.0
-119.72,34.43,30.0,576.0,25139.0,279500.0
-119.72,34.43,46.0,310.0,36719.0,357400.0
-119.72,34.43,36.0,304.0,26014.0,320600.0
-119.72,34.43,33.0,356.0,23454.0,243800.0
-119.71,34.43,18.0,346.0,21974.0,255000.0
-119.71,34.42,31.0,499.0,31563.0,267000.0
-119.72,34.44,50.0,443.0,63997.0,500001.0
-119.71,34.44,52.0,355.0,41316.0,443000.0
-119.7,34.43,37.0,322.0,51545.0,418400.0
-119.71,34.43,48.0,497.0,35213.0,458600.0
-119.7,34.43,39.0,409.0,26875.0,320600.0
-119.7,34.47,32.0,527.0,77261.0,500001.0
-119.71,34.45,35.0,351.0,55922.0,384400.0
-119.71,34.44,41.0,355.0,53183.99999999999,376000.0
-119.72,34.44,43.0,358.0,47000.0,293800.0
-119.72,34.44,39.0,268.0,38819.0,289900.0
-119.73,34.44,48.0,367.0,48021.0,351100.0
-119.73,34.45,44.0,294.0,67449.0,415600.0
-119.74,34.44,27.0,283.0,28000.0,353000.0
-119.69,34.44,41.0,269.0,68406.0,500001.0
-119.69,34.43,44.0,442.0,41490.0,443600.0
-119.7,34.43,35.0,385.0,26205.0,318800.0
-119.69,34.43,43.0,263.0,28750.0,280600.0
-119.69,34.43,37.0,476.0,58311.0,387700.0
-119.68,34.44,23.0,374.0,87394.0,500001.0
-119.67,34.47,35.0,383.0,49757.0,500001.0
-119.66,34.44,26.0,397.0,65631.0,500001.0
-119.66,34.43,27.0,979.0,38456.0,500001.0
-119.67,34.44,32.0,538.0,52888.0,463800.0
-119.69,34.43,30.0,325.0,25104.000000000004,228100.0
-119.68,34.43,33.0,445.0,29896.0,236000.0
-119.68,34.43,49.0,380.0,35208.0,251200.0
-119.67,34.38,28.0,420.0,31625.0,364300.0
-119.68,34.42,38.0,340.0,27070.0,236800.0
-119.67,34.43,39.0,374.0,23681.0,241400.0
-119.67,34.42,37.0,446.0,20643.0,246700.0
-119.67,34.42,23.0,381.0,25947.0,232600.0
-119.7,34.42,52.0,102.0,14722.0,350000.0
